지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
108,서울,1994-12-13,-1.5,-3.3,0.7,,3.8,44.8,1013.1
108,서울,1994-12-14,-2.1,-5.5,-0.4,0.2,2.4,58,1014.3
108,서울,1994-12-15,-7.2,-10.3,-3.5,,3.9,33.3,1018.4
108,서울,1994-12-16,-8.7,-12.6,-4.2,,2,37.8,1024.8
108,서울,1994-12-17,-5.6,-8.7,-1.9,,2.1,40,1025.3
108,서울,1994-12-18,-5,-7.8,-0.7,,2.6,33.8,1028.5
108,서울,1994-12-19,-4.7,-9.3,-0.2,,1.3,41.5,1029.4
108,서울,1994-12-20,-1.6,-5.3,1.6,,1.6,44.8,1024.6
108,서울,1994-12-21,0.7,-2.1,3.6,,1.7,66.5,1021.1
108,서울,1994-12-22,2.4,-0.4,5.2,,1.4,73.8,1018.1
108,서울,1994-12-23,6,2.7,10,,1.8,71.8,1014.7
108,서울,1994-12-24,6.9,4.7,10.5,,2.1,84.5,1013.4
108,서울,1994-12-25,4.7,0.3,10.4,,2.3,68,1017.9
108,서울,1994-12-26,5.2,2.2,7.6,0,2.8,63.5,1014
108,서울,1994-12-27,1.9,0.2,4.1,,2.3,57,1014.2
108,서울,1994-12-28,0.4,-2.5,3.1,,2.9,48.8,1017
108,서울,1994-12-29,-0.4,-4.3,4,,1.4,52.3,1020.7
108,서울,1994-12-30,0.9,-1.8,3.4,0.7,1.3,72,1017.9
108,서울,1994-12-31,-1,-4,1.3,,3.6,61.5,1016.9
108,서울,1995-01-01,-2.8,-5.9,1.1,,2.1,37.5,1020.6
108,서울,1995-01-02,-1.1,-5.9,3.6,,1.4,56.3,1019.3
108,서울,1995-01-03,0.9,-0.4,1.6,3.7,1,88.3,1010.3
108,서울,1995-01-04,0.2,-3.6,2.2,0.4,3.4,68.5,1004.7
108,서울,1995-01-05,-2.2,-4.7,1.3,0.5,3.2,50.5,1004.7
108,서울,1995-01-06,-3.1,-6.4,0.3,,3,42,1010.9
108,서울,1995-01-07,3.6,-2.4,9.3,,1.6,75.5,1010.2
108,서울,1995-01-08,6.7,3.5,10.3,,2.4,82,1007.4
108,서울,1995-01-09,1.3,-5.2,7.3,,5.4,52,1006.5
108,서울,1995-01-10,-5.4,-7.4,-1.8,,4.2,31,1013.9
108,서울,1995-01-11,-5,-8.3,-1.3,,2.7,41.5,1013.5
108,서울,1995-01-12,-3.2,-7.7,1.6,2.1,2.1,62,1009.2
108,서울,1995-01-13,-5.1,-7.4,-1.5,,4.1,35.3,1010.6
108,서울,1995-01-14,-5.9,-9.4,-1.7,,3.7,36,1015
108,서울,1995-01-15,-3.3,-8.1,1.9,,1.4,47.8,1016.4
108,서울,1995-01-16,-0.4,-3.2,3.4,,2,63,1014.5
108,서울,1995-01-17,-1.2,-4.5,3,,1.9,57.5,1016.7
108,서울,1995-01-18,-1.3,-5.7,3,0.6,3.1,55.8,1013.7
108,서울,1995-01-19,-4.4,-8.1,-0.5,,2.3,37,1014.6
108,서울,1995-01-20,-1.1,-4.9,3.6,,1.2,48.3,1012.8
108,서울,1995-01-21,0.7,-1.8,2.8,,1.6,67.8,1011.7
108,서울,1995-01-22,2.9,0.5,4.5,4,1.2,80.5,1004.6
108,서울,1995-01-23,0.6,-3.4,3.3,,3.9,44.8,1009.4
108,서울,1995-01-24,-2.5,-5.1,0.6,,1.9,44.3,1016.3
108,서울,1995-01-25,-0.9,-5.3,3,0,1.6,56.3,1017
108,서울,1995-01-26,-4.6,-7.9,0.5,,4,32.8,1019.3
108,서울,1995-01-27,-5,-9.5,1,0,2.7,46.5,1018.7
108,서울,1995-01-28,-5.9,-9.3,-2.2,0,2.6,35,1018.6
108,서울,1995-01-29,-6.2,-9,-3.2,0.3,3.4,59.5,1017.1
108,서울,1995-01-30,-7,-11.1,-2.3,,2.8,37.3,1021
108,서울,1995-01-31,-4.4,-8.3,0.5,,2.6,46.3,1020.3
108,서울,1995-02-01,-3.8,-7.9,1.4,,1.7,46,1022.6
108,서울,1995-02-02,-2.3,-7.3,3.9,,1.4,55.5,1021.8
108,서울,1995-02-03,-1.5,-5.2,3,,1.9,65,1021.2
108,서울,1995-02-04,-2.1,-5.1,1.6,,2.5,54.3,1017.4
108,서울,1995-02-05,-3,-7.7,1.7,,2.5,54.3,1014.6
108,서울,1995-02-06,-1.5,-6.6,3.4,,2.5,55.3,1014.1
108,서울,1995-02-07,1.4,-3.7,7.3,,1.9,53.8,1011.9
108,서울,1995-02-08,3.6,-1,8,,1.4,79.5,1010.2
108,서울,1995-02-09,4.1,0.9,7,,2,73.5,1010.2
108,서울,1995-02-10,3.6,-0.8,9.3,,1.7,52,1017.1
108,서울,1995-02-11,3.6,-1,9.9,,1.9,53,1015.3
108,서울,1995-02-12,3.5,0.7,6.3,,1.4,56,1009.3
108,서울,1995-02-13,1.4,-1.8,5.3,,3.6,51.8,1008.2
108,서울,1995-02-14,-0.2,-3.8,4.2,,2.6,52,1007.8
108,서울,1995-02-15,0.5,-2.6,3.1,0.1,3.9,51,1007.3
108,서울,1995-02-16,-1,-4.9,3.4,,2.6,38.8,1011.3
108,서울,1995-02-17,0.3,-4.3,5.9,,2.1,51.3,1014.1
108,서울,1995-02-18,2.9,-2.6,9.8,,1.3,52.3,1013.3
108,서울,1995-02-19,3.6,-1.1,9.4,,2.3,55.8,1012.2
108,서울,1995-02-20,2.3,-0.9,7.2,,3,56.3,1012.4
108,서울,1995-02-21,1.1,-3.1,6.2,,2.1,39.5,1014.8
108,서울,1995-02-22,1.3,-3,6.8,,2.2,51.5,1014.9
108,서울,1995-02-23,2.6,-1.7,8.3,,2.3,67.3,1013.9
108,서울,1995-02-24,3.4,-1.6,8.7,,1.8,41.8,1011.5
108,서울,1995-02-25,2.3,1,6.7,4.5,1.6,70.5,1004.7
108,서울,1995-02-26,1.8,-0.2,5.4,0.1,3.7,62.5,1004
108,서울,1995-02-27,3.1,-2.4,8,,1.7,54.5,1006.1
108,서울,1995-02-28,3.8,0.2,6.7,0.5,3.2,71.8,998.9
108,서울,1995-03-01,2.1,-1.1,6.9,,2.5,55.5,1009
108,서울,1995-03-02,2.5,-1.6,6.9,,2.1,59.5,1009.2
108,서울,1995-03-03,1.7,-1,4.8,0,2.7,60.5,1005.9
108,서울,1995-03-04,2,-1.1,6,0,2.8,57.5,1006.7
108,서울,1995-03-05,2.9,-2.5,8.8,,2.9,59.8,1008.5
108,서울,1995-03-06,7.1,3.4,11.6,,2.3,77.3,1008.3
108,서울,1995-03-07,8.6,4.8,13.6,,2.3,73.8,1009.2
108,서울,1995-03-08,8.8,2.4,16.4,,1.6,59.3,1011.9
108,서울,1995-03-09,9.4,6.4,14.3,8.7,2.6,45.5,1005.4
108,서울,1995-03-10,4,1.4,7.1,11.2,5.6,72.5,995.1
108,서울,1995-03-11,4.4,1.8,7.2,,2.1,76.5,1001.5
108,서울,1995-03-12,4.7,1,7.8,8,2.6,81.5,1002.1
108,서울,1995-03-13,5.4,1.6,10,,1.7,71.8,1012.5
108,서울,1995-03-14,6.8,2,11.7,,1.6,64.5,1017.3
108,서울,1995-03-15,10.2,2,17.1,,1.7,47.8,1013.9
108,서울,1995-03-16,7.1,4.3,12.6,21.4,3.5,84,1001.1
108,서울,1995-03-17,0.1,-3.6,4.3,,5.1,50.3,1013.1
108,서울,1995-03-18,1.9,-2.5,6.7,0,3.7,56,1012.7
108,서울,1995-03-19,4.7,-0.4,9.9,,4.1,44.8,1012.2
108,서울,1995-03-20,9.2,4.9,13.8,,5.7,67.8,1008.1
108,서울,1995-03-21,10.6,8.5,14.1,0,3.7,86.8,1005.6
108,서울,1995-03-22,10.5,7.2,13.9,,2,69,1006.7
108,서울,1995-03-23,8.1,6.5,9.2,0.8,2.4,77.8,1007
108,서울,1995-03-24,5.1,4.1,6.5,2.6,2.3,87.5,1006.3
108,서울,1995-03-25,5.1,2.7,8.9,0.4,1.6,68.3,1006.5
108,서울,1995-03-26,5.1,0.3,9.2,,4.3,56.3,1004
108,서울,1995-03-27,7.3,4.1,11.6,1.5,3.3,58,1004.5
108,서울,1995-03-28,6.8,1.7,11.4,,2,30.8,1011.4
108,서울,1995-03-29,7.5,4.4,10.7,0.6,1.6,60.3,1007.9
108,서울,1995-03-30,9.9,3.9,16.5,,1.2,60.5,1002.6
108,서울,1995-03-31,6.7,3.9,8.8,5.4,3.6,64.5,1001.3
108,서울,1995-04-01,6,1.5,10.2,,4.2,45.3,1006.6
108,서울,1995-04-02,3.8,-0.4,8,,4.7,39.5,1012.1
108,서울,1995-04-03,5.6,0.5,10.6,,3.2,48.5,1013.9
108,서울,1995-04-04,7.4,1.5,13.1,,2.7,68.8,1011.6
108,서울,1995-04-05,8.3,4.7,13.6,,2.3,68.3,1009
108,서울,1995-04-06,6.9,4.7,12.2,0.7,2.6,77.8,1001.3
108,서울,1995-04-07,10.4,4.4,16.5,,3.5,39.3,1001
108,서울,1995-04-08,14,10.8,18.8,0.3,5.3,54.3,999.8
108,서울,1995-04-09,10.4,5.9,13.7,0.4,4.2,38.3,1004.6
108,서울,1995-04-10,8,3.1,13.1,,3.1,45.3,1010.9
108,서울,1995-04-11,6.1,2.9,9.8,1.8,2.1,65.3,1005.6
108,서울,1995-04-12,7,3.3,11.6,,4.3,74.5,1003.2
108,서울,1995-04-13,11.6,5.4,18.1,,2.3,55.5,1004.7
108,서울,1995-04-14,16.1,10.6,22.6,,2,34,1000.6
108,서울,1995-04-15,15.8,10.1,23.1,,2.5,47.8,1003.3
108,서울,1995-04-16,11.6,8.8,14.3,,3,83.5,1004.8
108,서울,1995-04-17,14.7,9.3,21.8,,2,57.8,1006
108,서울,1995-04-18,13.1,9,19.6,0.8,2.9,61.3,1001.4
108,서울,1995-04-19,10.5,5.5,15.9,,4.3,47.5,1004.2
108,서울,1995-04-20,11.2,6,16.5,,2.8,42,1010
108,서울,1995-04-21,11.4,7.4,16.3,19.7,2.4,57,1003
108,서울,1995-04-22,11.7,10.4,13.1,19.5,2.4,95.5,993.9
108,서울,1995-04-23,12.7,8.4,17.7,0.3,3.9,50,997.2
108,서울,1995-04-24,12.2,6.5,17.5,,3.4,53.5,1004.3
108,서울,1995-04-25,13,9.1,19.3,0.9,4.3,34,1000.8
108,서울,1995-04-26,13.2,7.2,19.4,,4,44.8,1006.1
108,서울,1995-04-27,14.2,9.2,20.8,,2.1,45.8,1008.7
108,서울,1995-04-28,16.3,8.7,23.2,,1.9,34.3,1007.1
108,서울,1995-04-29,17.4,11.3,23.9,,2.7,37.8,1003
108,서울,1995-04-30,18.4,10.4,25.2,,1.7,53.8,1003.1
108,서울,1995-05-01,19.7,14.5,26.4,,1.5,49.3,1000.7
108,서울,1995-05-02,17.3,12.8,22.2,0,2.9,56.8,1003.3
108,서울,1995-05-03,13,9.3,17.2,,4.3,56.5,1005.1
108,서울,1995-05-04,12.3,7.6,17.3,,4.5,48.8,1004.6
108,서울,1995-05-05,13.8,8.1,18.5,,5.6,56.5,999.3
108,서울,1995-05-06,16.6,12.6,22.6,,3.2,67,1002.5
108,서울,1995-05-07,16.8,13.6,22,,2.6,70.5,1004.1
108,서울,1995-05-08,17.7,10.3,25.1,,2.4,66.8,1002.7
108,서울,1995-05-09,20.2,14.1,25.1,,4.1,60,1000.3
108,서울,1995-05-10,14.4,9.6,20.2,19.6,3.9,72.3,999.7
108,서울,1995-05-11,12.9,6.3,18.5,,2.3,39.8,1006.2
108,서울,1995-05-12,17,7.5,24.9,,1.1,32.3,1009.2
108,서울,1995-05-13,14.3,9.8,17.4,9.6,2.2,57.8,1004.4
108,서울,1995-05-14,11.5,9.2,12.9,0.9,2.6,81.8,996.5
108,서울,1995-05-15,15.7,11.5,20.6,0,1,74.8,995.6
108,서울,1995-05-16,18.7,11.4,25.4,,2,47.3,998.5
108,서울,1995-05-17,19,12.7,25.1,,1.6,45.5,1004.2
108,서울,1995-05-18,21.4,13.3,29,,1.7,38,1007
108,서울,1995-05-19,22.1,14.9,26.2,,2.1,43.5,1004.2
108,서울,1995-05-20,17.3,14.8,21.6,30.3,1.6,94,993.9
108,서울,1995-05-21,17.8,13.6,20.2,,1.4,53,993
108,서울,1995-05-22,16.3,10.3,22.4,0,2.4,56.8,995.3
108,서울,1995-05-23,18.6,11.8,25.6,,2.4,61.5,1001.8
108,서울,1995-05-24,20.6,16.3,24.7,,4.1,38.8,1001.5
108,서울,1995-05-25,18.6,16,19.7,0.2,4,86.5,997
108,서울,1995-05-26,17.5,13,22.5,,3.5,54.8,1001.1
108,서울,1995-05-27,18,11.4,23.7,,2.5,39.8,1006.7
108,서울,1995-05-28,18.4,16.4,21,0,1.1,42.5,1004.1
108,서울,1995-05-29,18.5,14.9,22.7,0,3,69.8,998.4
108,서울,1995-05-30,17.5,14.1,21.1,,3.7,70.3,1000.5
108,서울,1995-05-31,17.9,13.6,23,,2.5,63,1004.2
108,서울,1995-06-01,20.4,12.1,28.1,,1.3,44.8,1004.9
108,서울,1995-06-02,17.6,15,19.8,2,2.4,73.8,1002.2
108,서울,1995-06-03,16.7,14.9,18.3,17.5,2.3,81.3,993.1
108,서울,1995-06-04,17.7,14.3,22.2,,0.7,66.8,996.2
108,서울,1995-06-05,18,12.4,24.2,,2.2,79.5,998.4
108,서울,1995-06-06,20.4,14.8,26.9,,1.6,62.8,1001.7
108,서울,1995-06-07,22.2,15.6,27.8,,1.1,53,1003.3
108,서울,1995-06-08,23.1,19,28.5,0.2,1.7,64.8,1000.9
108,서울,1995-06-09,23.3,17.1,28.8,,1.7,63.8,998
108,서울,1995-06-10,23.1,18.1,28.3,,2,66.3,999.4
108,서울,1995-06-11,22.9,19,28.7,,2.5,56.8,1003.3
108,서울,1995-06-12,21.8,16.1,27.2,,2.1,60.8,1003.7
108,서울,1995-06-13,23.2,18.5,29.1,6.7,1.5,68.8,1000.2
108,서울,1995-06-14,22.3,16.4,27,,1.8,51.5,1000.6
108,서울,1995-06-15,21.6,18,27.4,0,2.5,59.3,999.3
108,서울,1995-06-16,22.4,18,28.5,,3,74.3,997.3
108,서울,1995-06-17,23.4,18.6,29.4,2.1,2.1,70.8,995.3
108,서울,1995-06-18,18.8,17,21.9,12.5,1.1,93.5,991.4
108,서울,1995-06-19,19.8,16.8,23.7,5.7,2.3,85.8,991.9
108,서울,1995-06-20,22.9,17.9,27.6,0,2.1,73.5,995.6
108,서울,1995-06-21,24.8,20.7,29.6,16.7,2.2,70.3,994.5
108,서울,1995-06-22,21.5,18.5,25.1,3,1.7,72.3,995
108,서울,1995-06-23,22.1,19.3,26.3,,2.4,75.5,993.6
108,서울,1995-06-24,22.6,19.7,27.2,0,1.7,82.8,993.5
108,서울,1995-06-25,23.2,20.7,25.8,,2.3,79.8,987.3
108,서울,1995-06-26,21.8,18.5,25.1,0,3.4,80.8,989.6
108,서울,1995-06-27,21.9,18.9,26.4,,2.2,74.3,992.8
108,서울,1995-06-28,22.6,19,27.5,,2.6,73.3,995.4
108,서울,1995-06-29,23.8,19.9,28.9,,2.5,71,998.2
108,서울,1995-06-30,22.3,20.5,24.6,4.3,1.3,83,994.9
108,서울,1995-07-01,22.2,19,26.3,36,1.7,87.5,993.1
108,서울,1995-07-02,21.8,19.1,24.9,1.9,1.3,83,993.7
108,서울,1995-07-03,22.6,18.8,27.4,21.2,2.2,74.3,994.8
108,서울,1995-07-04,22.6,18.2,27.1,,1.8,72.3,998.2
108,서울,1995-07-05,22.5,17.7,28.3,,2.3,66.3,999.1
108,서울,1995-07-06,23.1,19,27.3,0,1.9,78.3,1000.8
108,서울,1995-07-07,25.3,19.8,31.2,,1.5,65,1000.7
108,서울,1995-07-08,22.7,21.4,24.4,35.1,2.2,85.8,999.4
108,서울,1995-07-09,23.3,22.5,24.5,88.2,4.7,93.8,994.9
108,서울,1995-07-10,22.8,20.7,23.7,107.1,2.5,96.3,993.7
108,서울,1995-07-11,24.1,22.9,26.1,15.9,1.5,95,996.2
108,서울,1995-07-12,25.8,24.5,27,0.6,2.8,89.3,998.4
108,서울,1995-07-13,24.1,23.4,25.8,8.4,3.9,94.5,998.4
108,서울,1995-07-14,24.4,23.2,26,1.7,1.6,94.5,996.8
108,서울,1995-07-15,25.2,24.3,27.1,3,2.6,90.3,991.2
108,서울,1995-07-16,23.9,21.9,26.4,17.6,3.9,89.3,989
108,서울,1995-07-17,24.1,21.2,28.8,,2.1,76.5,994.9
108,서울,1995-07-18,23.3,19.8,27.3,2.1,1.8,66.5,997.4
108,서울,1995-07-19,19.9,18.1,22.6,83.5,2.3,93.5,993.4
108,서울,1995-07-20,20.1,18.3,21.4,1.7,1.6,92.8,994.1
108,서울,1995-07-21,22.9,19.4,27.2,,1.4,82,994.8
108,서울,1995-07-22,25.7,20.3,30.8,,1.1,78,995.8
108,서울,1995-07-23,28.7,23.9,33.6,0,1.9,69,993.2
108,서울,1995-07-24,26.7,24.1,29.4,0.1,3.4,73.3,996.9
108,서울,1995-07-25,26.2,23.7,30.4,11.9,2.5,83.8,1001.9
108,서울,1995-07-26,28.6,25,32.1,,3.7,65,1004.2
108,서울,1995-07-27,27.7,25.5,30.6,,3.8,75.5,1005.7
108,서울,1995-07-28,27.1,24.6,32.1,0,2.6,78.3,1004.1
108,서울,1995-07-29,26.5,23.3,30.3,,2.8,74,999.9
108,서울,1995-07-30,27.5,24.5,31.3,,3.7,78,998.4
108,서울,1995-07-31,27.8,25.9,30.9,0.1,5.5,80.5,1000.1
108,서울,1995-08-01,27.2,25.3,30.7,21.3,4.2,88.3,999.5
108,서울,1995-08-02,26.7,25.7,29.1,10.3,3.5,90.3,996.7
108,서울,1995-08-03,27.5,25.7,30.5,,4.2,76,998.5
108,서울,1995-08-04,27.9,25.8,31,,4.6,77.8,1001.1
108,서울,1995-08-05,26.9,25.4,28.4,1.4,3.6,86.5,1000.5
108,서울,1995-08-06,28.4,25.4,32.2,,3.2,74.8,999.5
108,서울,1995-08-07,27.4,26,29.2,2.7,3.6,84,997.4
108,서울,1995-08-08,24.8,22.7,27.6,110,2.2,92.5,996.6
108,서울,1995-08-09,25.6,23,28.4,1.4,2.3,87.8,996.7
108,서울,1995-08-10,26.5,24.1,30.2,,2.9,82,1000.3
108,서울,1995-08-11,26.9,24.3,30.6,,2.2,80,1000.2
108,서울,1995-08-12,26.2,23.7,30.7,4.6,1.8,88.5,997.3
108,서울,1995-08-13,27.6,25.3,30.4,0.2,1.5,88.3,997.2
108,서울,1995-08-14,29.3,26.7,33.5,,2.3,84.3,1001.9
108,서울,1995-08-15,29.1,26.4,33.7,0,1.8,73.5,1004.7
108,서울,1995-08-16,28,24.4,32.3,,1.2,79.3,1004.6
108,서울,1995-08-17,28.3,25.4,31.8,,2.5,78.8,1001.9
108,서울,1995-08-18,28.3,26.1,31.5,,5.3,79.5,998.8
108,서울,1995-08-19,24.5,21.4,27.4,149.2,2.6,91,999.6
108,서울,1995-08-20,24.8,22.2,28.1,47.5,1.2,89.3,997.9
108,서울,1995-08-21,25.8,23.3,29.9,0.2,0.8,82.3,1000
108,서울,1995-08-22,25.8,21.7,29.8,0.1,1.1,83,1000
108,서울,1995-08-23,24,21.6,25.6,126.1,1.4,95,998.3
108,서울,1995-08-24,24,22.5,25.5,118.8,1.7,96,999.8
108,서울,1995-08-25,22.7,21.2,23.8,88.7,1.1,96,1000
108,서울,1995-08-26,22,20.6,22.9,82.3,2.7,95,995.7
108,서울,1995-08-27,23.6,20.1,28.6,13.4,2.4,83.3,995.5
108,서울,1995-08-28,24.7,21.7,29,0.9,1.6,78.8,1001.6
108,서울,1995-08-29,24.4,19.7,29,,1,77.8,1002.7
108,서울,1995-08-30,22.9,18.8,25.1,7.5,1.5,86.5,999.3
108,서울,1995-08-31,25.1,20.6,30.1,,1.5,77.3,1001.1
108,서울,1995-09-01,25.4,22.1,28.4,0.1,1.1,75.8,1003.5
108,서울,1995-09-02,25.7,23.2,27.4,16.5,2.9,86.8,994.2
108,서울,1995-09-03,23,20.4,24.8,0,1.9,78.8,992.9
108,서울,1995-09-04,22.5,17.4,27.3,,2,60,993.5
108,서울,1995-09-05,21.3,15.5,25.9,,1.4,63.3,995.6
108,서울,1995-09-06,20.4,19.4,21,0.6,0.5,76.5,996.8
108,서울,1995-09-07,20.7,18.8,21.9,0.1,0.9,77.8,999
108,서울,1995-09-08,23,17.9,27.8,0,1.4,61.3,1002.6
108,서울,1995-09-09,18.7,17.4,21.2,12,1.4,84,1000
108,서울,1995-09-10,19.3,16.2,24.5,0.3,2.2,69.8,999
108,서울,1995-09-11,18.3,13,23.3,,2.2,50.8,1006.4
108,서울,1995-09-12,19.2,12.4,25.5,,1.7,59.5,1009.5
108,서울,1995-09-13,20.2,16.1,25.2,0.3,1.4,66.5,1005.8
108,서울,1995-09-14,20.9,17.1,25.3,0,1.5,72.5,1005.1
108,서울,1995-09-15,20.6,16.9,24.7,,1.8,70.8,1004.6
108,서울,1995-09-16,20,14.1,26.1,,1.5,59.8,1004.6
108,서울,1995-09-17,19,13.3,24.1,,1.1,56.8,1005.2
108,서울,1995-09-18,18.9,13.5,25,,1.5,60.5,1007.8
108,서울,1995-09-19,19.7,14.5,25.1,,1.4,58.8,1009.3
108,서울,1995-09-20,19.7,15.5,24.9,,1.2,54.8,1008.4
108,서울,1995-09-21,18.8,13.7,24.8,,0.8,57.5,1007.9
108,서울,1995-09-22,20.1,13.9,26.3,,1,57,1006.6
108,서울,1995-09-23,19.5,17.5,24.7,3.2,2.1,80,1003.2
108,서울,1995-09-24,21,18,25.1,0.6,1.8,78,999.7
108,서울,1995-09-25,17.5,14.1,22,,2.2,60,1005.6
108,서울,1995-09-26,17,10.8,21.2,7.6,2.2,70,1004.6
108,서울,1995-09-27,15,11.2,20.2,5.8,2.6,70.3,1006
108,서울,1995-09-28,16.7,10.7,22,0,1.6,68.3,1009.3
108,서울,1995-09-29,18.3,13.7,23.7,0.1,1.2,76.5,1010.2
108,서울,1995-09-30,19.7,14.1,26.2,,0.7,62.5,1012.8
108,서울,1995-10-01,18,14.9,23.4,,0.8,67.3,1010.3
108,서울,1995-10-02,19,13,25.1,,1.4,67.8,1007.1
108,서울,1995-10-03,18,16.3,19.5,2.5,0.6,82.8,1005
108,서울,1995-10-04,17.6,12.5,21.7,0,3.2,63,1005
108,서울,1995-10-05,13.9,8.5,18.6,0,3.2,44.3,1008.6
108,서울,1995-10-06,11.9,6,17.5,,1.9,40.3,1014.9
108,서울,1995-10-07,14.1,7.7,20.2,,1.7,55.5,1013.5
108,서울,1995-10-08,16.4,10.5,21.8,,1.9,70,1010.8
108,서울,1995-10-09,17,13.1,21.7,,1.4,61,1010.1
108,서울,1995-10-10,16.3,11.1,22.9,,1.3,60.8,1013.1
108,서울,1995-10-11,16.8,11.3,23.5,,1.2,65.8,1013.5
108,서울,1995-10-12,17.1,10.8,24.8,,1,57.3,1012.4
108,서울,1995-10-13,17.8,10.6,25.6,,0.9,54.8,1008.8
108,서울,1995-10-14,18.9,13.9,24.3,0,2,66.3,1003.2
108,서울,1995-10-15,17.9,15,20.1,8.1,2.3,79.3,1000.8
108,서울,1995-10-16,14.5,12.4,16.5,,2.5,69,1005.6
108,서울,1995-10-17,15.1,9.6,20.8,,1.2,64.8,1010.2
108,서울,1995-10-18,14.6,10.4,18.3,,1.1,70.8,1010.5
108,서울,1995-10-19,16.9,12,22.9,,1.4,52.3,1011.1
108,서울,1995-10-20,16,9.8,21.6,,1.6,41.5,1011.8
108,서울,1995-10-21,16,11.6,20.1,,0.9,44.3,1009.6
108,서울,1995-10-22,15.4,9.3,21.8,,1.2,57.8,1010.1
108,서울,1995-10-23,15.3,10,20.5,,1.6,62.3,1010.2
108,서울,1995-10-24,13.5,10.3,16.8,8,3.5,64.5,1007
108,서울,1995-10-25,12.4,6.6,18.4,,1.6,54.8,1011.2
108,서울,1995-10-26,14.7,9.8,20.4,,1.3,69.3,1011.2
108,서울,1995-10-27,14.9,8.6,21.1,,1,57.5,1012.9
108,서울,1995-10-28,15.4,12.8,20.1,0,1.4,55.8,1011.2
108,서울,1995-10-29,15,9.2,20.3,,2,63.5,1005.3
108,서울,1995-10-30,13.5,9.2,16.7,7.3,3,43,1000.9
108,서울,1995-10-31,7.3,4.2,10.4,13.4,2.9,78.8,997.9
108,서울,1995-11-01,3.2,0.5,6.4,0,3.7,37.3,1006.4
108,서울,1995-11-02,5.9,-0.5,11.9,,2.3,43.8,1009.5
108,서울,1995-11-03,10.3,4.3,17.8,,2.1,58.3,1006.8
108,서울,1995-11-04,10.3,4.9,16.9,,1.6,56.5,1010.4
108,서울,1995-11-05,11.2,5.2,18.4,,1.6,54,1012.9
108,서울,1995-11-06,12.5,7.2,18.6,,1.3,59.3,1009.8
108,서울,1995-11-07,6.4,0.1,14.1,7.8,3.6,70.8,1002
108,서울,1995-11-08,1.1,-1,5.3,,4.2,35.8,1007.8
108,서울,1995-11-09,4,-1.8,10.1,0,2.4,51.5,1008.3
108,서울,1995-11-10,7.6,4.4,10.2,5.9,3.5,61.5,1001.5
108,서울,1995-11-11,7.1,1.1,12.5,,1.8,52.3,1007
108,서울,1995-11-12,11.6,7.4,17,,2.5,75.8,1009.3
108,서울,1995-11-13,14.1,10.8,17.5,2.6,3.2,76.5,1008.1
108,서울,1995-11-14,6.6,2,14.3,,4.7,36.8,1009
108,서울,1995-11-15,4.3,-0.4,10.2,,1.7,30,1014.3
108,서울,1995-11-16,7.1,0.6,13.1,,1.5,57.5,1013.8
108,서울,1995-11-17,10.9,8.5,14.4,,0.9,76,1016.8
108,서울,1995-11-18,9.7,6.5,14.5,,1.2,74,1017.4
108,서울,1995-11-19,7.2,3.8,11.4,9.3,2.4,80,1009.8
108,서울,1995-11-20,2.7,-0.6,6.4,,3,45,1013
108,서울,1995-11-21,3.1,-1.7,8.5,,1.3,56.3,1013.2
108,서울,1995-11-22,6.3,3.5,9.2,3.4,1.8,74.5,1009.4
108,서울,1995-11-23,1.2,-2.8,6.8,3.7,4,54,1007.4
108,서울,1995-11-24,1,-4.3,5.9,0.2,1.4,64.5,1004
108,서울,1995-11-25,3,-1,7.8,,1.4,56.8,1006.7
108,서울,1995-11-26,4.7,0.5,10.2,,3.2,49.5,1005.4
108,서울,1995-11-27,1.6,-2.6,6.2,,2,36.3,1012.5
108,서울,1995-11-28,3.3,-1.9,9.3,,1.2,54.5,1014.4
108,서울,1995-11-29,4.5,0,10.3,,1.3,61.5,1014.4
108,서울,1995-11-30,3.8,-0.1,8.3,,2.2,60.5,1009.8
108,서울,1995-12-01,2.3,-0.8,5.9,,2.6,41,1008.8
108,서울,1995-12-02,2.1,-2.1,6.9,,1.4,60,1010.7
108,서울,1995-12-03,1.3,-1.7,5.5,,2.1,66.3,1009.8
108,서울,1995-12-04,-0.6,-3.2,3.1,,2.2,45.5,1010.3
108,서울,1995-12-05,-3.7,-5.6,-1.2,,3.2,52.5,1011.4
108,서울,1995-12-06,-2.9,-6.3,1.5,,1.8,49,1014.4
108,서울,1995-12-07,-2,-5.6,1.9,,1.9,66.8,1015.2
108,서울,1995-12-08,-2.5,-5.4,1.2,,2.3,47.5,1017
108,서울,1995-12-09,-1.4,-5.4,4.1,,1.2,46.8,1019.9
108,서울,1995-12-10,0.7,-4.1,6.6,,1.4,60.3,1018.1
108,서울,1995-12-11,4,0.9,6.9,0,2,80.3,1012.3
108,서울,1995-12-12,3,-0.6,6.9,,1.6,80,1013.4
108,서울,1995-12-13,3.1,-0.4,5.9,,1.5,75.5,1013
108,서울,1995-12-14,3.6,0.9,6.5,0.1,1.9,79,1010.5
108,서울,1995-12-15,0.5,-2.2,2.4,0.5,3.2,57,1015
108,서울,1995-12-16,-1.1,-4.5,3.1,,1.8,57,1016.9
