지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
108,서울,2012-06-09,24.2,18.6,29.9,,2,59.5,991.4
108,서울,2012-06-10,23.7,20.8,28.7,,2.4,58.8,991.7
108,서울,2012-06-11,23.2,20.3,27.8,,2.6,59.4,991.1
108,서울,2012-06-12,22.6,19,28.9,0.4,2.6,58.9,990.9
108,서울,2012-06-13,23.4,18.3,28.9,,2.8,53.1,997
108,서울,2012-06-14,24.8,19.3,31.7,,3.1,49.1,1001.5
108,서울,2012-06-15,23.7,20.4,28,,3,52.8,999.9
108,서울,2012-06-16,23.5,20.2,29.9,,3,61.3,996.9
108,서울,2012-06-17,23.6,18.1,29.8,,3.2,52.5,1000.4
108,서울,2012-06-18,24.9,20.1,30.2,,2.2,46.5,997.7
108,서울,2012-06-19,26,20.9,33.5,,2.9,44.8,990.5
108,서울,2012-06-20,25.4,21.3,31.3,,3.5,49.1,994.3
108,서울,2012-06-21,25.7,21.3,32.4,,2.7,55.3,996.4
108,서울,2012-06-22,24.3,21.3,29.3,0,2.7,61.4,999.1
108,서울,2012-06-23,26.2,21.5,31.7,,2.2,55.8,997.7
108,서울,2012-06-24,27.8,23.6,32.8,,2.3,48.3,995.6
108,서울,2012-06-25,26.5,22.2,33.2,,4.2,40.5,999.1
108,서울,2012-06-26,24.6,20.6,30.8,,4.6,44.9,1002.1
108,서울,2012-06-27,24.8,19.3,31,,3.3,47.1,1002.5
108,서울,2012-06-28,25.3,20.9,29.6,,2.2,50.4,1002.1
108,서울,2012-06-29,25.9,22,31,20,2.3,60.4,998.2
108,서울,2012-06-30,21.9,20.2,23.7,69.5,4.2,87.8,991.5
108,서울,2012-07-01,21.6,19.2,25.4,0,3,80.1,995.3
108,서울,2012-07-02,24,21.7,29.8,,2.5,62.8,993
108,서울,2012-07-03,22.7,19.7,25.7,25,1.5,78.1,990.5
108,서울,2012-07-04,24.4,22.6,27.4,0.3,3.2,79.8,993.8
108,서울,2012-07-05,22.7,20.9,24.6,72,2.1,89.6,995.3
108,서울,2012-07-06,20.9,19.9,21.8,102.5,3.2,88.8,989
108,서울,2012-07-07,24.8,18.5,31,,1.7,62.1,993.8
108,서울,2012-07-08,25.8,21.4,30.7,,2.5,64.5,996
108,서울,2012-07-09,26.3,21.9,32.3,,2,64.1,996.4
108,서울,2012-07-10,25.9,21.7,29.1,6.5,2.5,67.4,992.1
108,서울,2012-07-11,23.3,21,26.5,8,3,83.5,986.1
108,서울,2012-07-12,24.7,21.1,28.5,0,2.3,72.3,990.1
108,서울,2012-07-13,26.1,21.8,29.3,76.5,2.2,76.1,989.7
108,서울,2012-07-14,22.8,20.4,26.2,8,3.7,82.1,991.8
108,서울,2012-07-15,19.7,19.1,20.5,32.5,4.4,89.5,991.5
108,서울,2012-07-16,21.7,19,25,2.5,1.9,80.3,999.6
108,서울,2012-07-17,25.5,21.6,29,0,2,70.5,1002.1
108,서울,2012-07-18,26.3,24.7,28.4,6,2.6,78.8,999.1
108,서울,2012-07-19,23.9,22.4,26.5,72.5,4.9,85.3,993.6
108,서울,2012-07-20,25.6,22.1,29.7,1,2.3,73.6,999.2
108,서울,2012-07-21,27.5,24.1,31.4,,1.6,67.4,999.9
108,서울,2012-07-22,27.2,23.7,30.4,16.5,2.1,74.4,998.7
108,서울,2012-07-23,27.6,25.6,30.5,1,4,73.9,999.5
108,서울,2012-07-24,27.8,25.5,32.1,,3.2,71.9,1003.5
108,서울,2012-07-25,27.9,24.2,32.1,,2.2,68,1003.9
108,서울,2012-07-26,28.1,24.3,32.6,,2.4,63.4,1000.7
108,서울,2012-07-27,27.9,24.9,32.3,,2.8,68,999.8
108,서울,2012-07-28,28.5,25.2,33.2,,2.6,67.3,1000
108,서울,2012-07-29,29.2,26.2,33.2,0,3.7,66.8,996.8
108,서울,2012-07-30,28.4,23,31.6,18,4,72.3,996
108,서울,2012-07-31,29,26.6,33,0.1,2.5,66.1,997.8
108,서울,2012-08-01,30.8,25.9,35.3,,2.5,56.8,997.7
108,서울,2012-08-02,30.8,26.8,35.5,,3.7,53.6,999.4
108,서울,2012-08-03,31.3,27.1,35.4,,3.2,51.9,1000.9
108,서울,2012-08-04,31.7,28.2,36.2,,2.2,50.1,1000.5
108,서울,2012-08-05,31.8,27.5,36.7,,2,51,997.7
108,서울,2012-08-06,31.5,27.8,35.8,,2.4,54.1,996.2
108,서울,2012-08-07,30.7,26.6,35,,3.2,48,998
108,서울,2012-08-08,29.6,25.6,34.3,,2.9,51.6,997.4
108,서울,2012-08-09,29.7,26.6,34.6,,2.2,63.5,996.1
108,서울,2012-08-10,27.4,25.7,29,0.3,1.9,69.4,996.4
108,서울,2012-08-11,27.7,24,31.8,,1.9,65,997
108,서울,2012-08-12,25.5,22.3,27.9,17,2,80.3,994.3
108,서울,2012-08-13,26.6,22.1,32.1,2,2.1,65,993.5
108,서울,2012-08-14,26.7,23.2,31.2,15.5,2.9,64.3,997.9
108,서울,2012-08-15,23.7,22.4,27.1,136.5,2.7,88,994.9
108,서울,2012-08-16,26,22.7,28.9,,1.6,68.8,1000.8
108,서울,2012-08-17,27.5,24.3,32.2,0,2.5,74,1001.8
108,서울,2012-08-18,27.2,25.8,28.6,2,2.5,80.3,1000.2
108,서울,2012-08-19,27.9,26.3,30.8,5,4.9,75.8,997.5
108,서울,2012-08-20,25.4,24,27.1,59.5,4.1,87.4,997.5
108,서울,2012-08-21,25.3,23.5,28.7,137,2,85.4,999.1
108,서울,2012-08-22,22,20.3,24.6,17,1.9,80.5,1000.8
108,서울,2012-08-23,23,20.5,25.7,0.1,3.5,68.3,1004.9
108,서울,2012-08-24,23.3,21.1,26.1,7.5,3.9,70,1005
108,서울,2012-08-25,25,21.5,28.9,11.5,2.5,80.1,1004.2
108,서울,2012-08-26,27.5,24.1,32.4,0,1.9,72.3,1002.4
108,서울,2012-08-27,28.5,24.5,32.9,,4,59.9,999.4
108,서울,2012-08-28,26.1,21.8,29.4,13.5,7.5,69.5,983.6
108,서울,2012-08-29,25.7,21.7,29.1,6,5.3,70.3,998.3
108,서울,2012-08-30,21.4,18.7,24.7,34.5,3.3,85.8,999.3
108,서울,2012-08-31,23.8,18.7,28.4,,2.8,65.6,1002.8
108,서울,2012-09-01,25.2,22.3,29.4,,2.2,69,1003.2
108,서울,2012-09-02,25,20.8,29.5,,2,65.1,1002.6
108,서울,2012-09-03,24.9,22.2,28.5,,1.5,71.4,1002
108,서울,2012-09-04,22,19.7,24.4,55.5,2.3,84.1,1002.9
108,서울,2012-09-05,22.3,19.2,26.1,10.5,2.7,61.1,1006.9
108,서울,2012-09-06,21.6,16,27.1,,2.2,52.9,1009.2
108,서울,2012-09-07,22.5,16.9,27.2,3,2.4,60.6,1007.6
108,서울,2012-09-08,20.2,17.7,23.7,25,4.2,71.8,1002.5
108,서울,2012-09-09,20.9,17.1,25,,1.8,68.4,1004.1
108,서울,2012-09-10,23.2,17.8,28.3,,1.9,61.4,1004
108,서울,2012-09-11,22.8,18.1,27.5,,2.1,53.1,1003.9
108,서울,2012-09-12,21.6,19.6,24.8,0.5,1.8,68.9,1001.2
108,서울,2012-09-13,20,18.6,21.1,13.5,1.5,87.1,1000.2
108,서울,2012-09-14,19.4,17.3,21.8,2,1.7,68.5,1004.6
108,서울,2012-09-15,21,17,25.5,,2,56.8,1008.2
108,서울,2012-09-16,19.9,17.5,22.1,2.5,3.8,60.1,1006
108,서울,2012-09-17,17.3,16,18.4,85.5,5.2,86.8,991.1
108,서울,2012-09-18,20.9,17.7,24.6,,2.9,69.4,993.3
108,서울,2012-09-19,20.6,17.7,25.2,,2.4,63.9,998.3
108,서울,2012-09-20,20.1,15.6,24.7,0,2,69.6,1004.9
108,서울,2012-09-21,20.1,17.2,24.3,,2,68.3,1005.8
108,서울,2012-09-22,20.7,15.2,26.4,,1.9,60.6,1003.4
108,서울,2012-09-23,21.2,16.4,26.6,,1.4,56.6,1002.1
108,서울,2012-09-24,21.5,16.1,27.5,,1.9,49.8,1005
108,서울,2012-09-25,21.8,16.9,27.8,,2.3,52.3,1010.4
108,서울,2012-09-26,21.3,17.5,25.4,,1.8,60,1011.2
108,서울,2012-09-27,20.3,17.7,23.6,,2.2,62,1008.4
108,서울,2012-09-28,18,15.4,22,13.5,2.7,72.3,1002.2
108,서울,2012-09-29,16.4,14,19.8,0.5,2.6,58.8,1000.7
108,서울,2012-09-30,16.2,12,21,,1.5,63.8,1000.8
108,서울,2012-10-01,18.1,12.5,24.6,,1.5,64.3,1004.8
108,서울,2012-10-02,19.3,14.3,24.9,,1.5,64.3,1006.6
108,서울,2012-10-03,19.9,15,26,,1.8,60.4,1004.1
108,서울,2012-10-04,19,14.4,24.2,,2,61.6,1002.6
108,서울,2012-10-05,19,14.9,22.8,,1.9,61.4,1007.7
108,서울,2012-10-06,19.6,16.1,24.5,,1.6,52.9,1010.4
108,서울,2012-10-07,19.2,15.1,24.4,,2.1,54.9,1012.2
108,서울,2012-10-08,18.4,14.6,23.4,,1.8,53,1011.3
108,서울,2012-10-09,17.6,13.8,22.4,,1.5,60,1007.1
108,서울,2012-10-10,15.7,12.6,20.3,13,2.3,69.6,1003.5
108,서울,2012-10-11,13.9,9.9,19,,2.3,47.4,1006.7
108,서울,2012-10-12,14.9,8.5,21.4,,1.8,51.8,1008.7
108,서울,2012-10-13,16.4,11.3,23.1,,1.7,54,1007.8
108,서울,2012-10-14,16.3,12,21.8,,2.6,39.9,1008.4
108,서울,2012-10-15,14.8,10.3,21.8,,1.6,33.3,1013
108,서울,2012-10-16,17.1,10.8,23.4,,2.5,46.5,1008.9
108,서울,2012-10-17,12.6,8.1,17.6,2.5,3.8,57,1005
108,서울,2012-10-18,11.6,6,17,,2,46.5,1009
108,서울,2012-10-19,14.8,10.3,20.1,,1.8,52.3,1011.3
108,서울,2012-10-20,15.8,10.5,21,,3,65,1011
108,서울,2012-10-21,18.3,15.4,23.7,,1.7,70.5,1012.1
108,서울,2012-10-22,13.4,8.5,17.1,39.5,3.9,77.3,1001.7
108,서울,2012-10-23,10,4.5,14.5,0,3.2,49.4,1006.9
108,서울,2012-10-24,13.2,9.5,18.4,,2.5,62.8,1008.5
108,서울,2012-10-25,15.2,12.6,20,,1.8,68.5,1011.1
108,서울,2012-10-26,15.9,11.1,22.3,,2.2,62.1,1012.4
108,서울,2012-10-27,14.3,12.5,16.4,44,3.3,84.5,1004.9
108,서울,2012-10-28,14.3,10.8,18.8,0,3.6,65.4,1008.3
108,서울,2012-10-29,11.7,8,16.7,0,2.1,60.6,1009.3
108,서울,2012-10-30,8.6,5.8,12.4,0.1,2.9,55.4,1006.7
108,서울,2012-10-31,6.9,2.8,11.6,0.2,2.5,50.9,1005.9
108,서울,2012-11-01,5.6,2.7,10,,3.7,36.5,1010.3
108,서울,2012-11-02,7.2,1.6,12.4,,1.9,36.9,1014.7
108,서울,2012-11-03,9.4,3.2,15.7,,1.9,41.5,1014.4
108,서울,2012-11-04,11.8,9.1,15.3,4,3.4,56.5,1007.2
108,서울,2012-11-05,8.5,7.2,10.7,8,1.9,87.6,1003.7
108,서울,2012-11-06,7.1,5.1,8.6,5,2.3,81,1003.9
108,서울,2012-11-07,8.4,4.1,12.5,,2.4,68.4,1005.9
108,서울,2012-11-08,8.8,6,12.6,,1.6,74.6,1007.6
108,서울,2012-11-09,9.4,4.4,15,,2.5,63.6,1013.2
108,서울,2012-11-10,12,9.2,14.7,,4.6,49.3,1011.5
108,서울,2012-11-11,8.7,3.6,12,28,5.3,72,997.4
108,서울,2012-11-12,7.3,5.8,9.1,3,4.6,67.8,1001.8
108,서울,2012-11-13,5.3,1.7,9.1,0,3.6,54.8,999.2
108,서울,2012-11-14,2.4,-0.6,6.7,0,3.4,53.3,1007.2
108,서울,2012-11-15,4.2,-0.3,9.8,,1.4,51.5,1016.3
108,서울,2012-11-16,4.9,1,8.2,9.5,2.1,74,1011.1
108,서울,2012-11-17,5.3,1.5,8,1.5,3.2,61.6,1005.5
108,서울,2012-11-18,3.5,-0.5,8.4,,1.7,45.1,1010.6
108,서울,2012-11-19,3.4,-0.5,7.6,5.5,3.2,64.4,1007.4
108,서울,2012-11-20,1.9,-1.8,6.4,,2.1,51.6,1013.1
108,서울,2012-11-21,4.1,-0.4,8.4,,1.6,62.5,1010.9
108,서울,2012-11-22,6.7,1.9,10.5,0.3,2.1,68.3,1008
108,서울,2012-11-23,3.3,0.3,6.9,,3.1,63,1007.9
108,서울,2012-11-24,1.7,-1.8,6.7,,2.3,46.9,1012.4
108,서울,2012-11-25,3.4,-0.7,7.5,0.5,1.6,55.6,1009.9
108,서울,2012-11-26,2.3,-1.2,5.1,1,3.8,51.5,1005.3
108,서울,2012-11-27,2.1,-2.8,6.5,,1.7,38.9,1011.3
108,서울,2012-11-28,5,-0.1,10.2,1,3.8,54.5,1005.5
108,서울,2012-11-29,0.8,-1.9,4.7,,2.3,34.4,1013.2
108,서울,2012-11-30,1.7,-3,6.2,0.5,2.5,49.6,1014
108,서울,2012-12-01,-0.9,-5.9,4,,1.8,47.9,1018.1
108,서울,2012-12-02,2.9,1,7.1,,2.3,50.4,1012.5
108,서울,2012-12-03,1.7,-1.6,5,5.4,3.8,66.9,1003.7
108,서울,2012-12-04,-3.3,-5.9,-0.1,,3.7,41.3,1010.5
108,서울,2012-12-05,-3.8,-6.2,-0.8,5.8,3.2,66.5,1005.3
108,서울,2012-12-06,-6.3,-10.3,-2.9,0.1,2.5,53.4,1013
108,서울,2012-12-07,-4.5,-6.4,-2.4,1.9,4.1,76,1008.1
108,서울,2012-12-08,-8.2,-11,-5.3,,2.8,42.4,1009.3
108,서울,2012-12-09,-10.5,-13.2,-7,,2.8,45.5,1010.8
108,서울,2012-12-10,-8.3,-11.8,-4.6,,2,51.3,1014.7
108,서울,2012-12-11,-6.5,-10.4,-0.8,,2.1,55.3,1015.9
108,서울,2012-12-12,-5,-9,0,,1.6,56.8,1019.5
108,서울,2012-12-13,-1.5,-6.2,3.4,,2.7,55.1,1020.4
108,서울,2012-12-14,2.7,0.3,4.7,18.5,4.5,79.8,1008.6
108,서울,2012-12-15,4.6,1.9,8.3,0.5,2.2,78.4,1007.4
108,서울,2012-12-16,1.6,-1.2,4.3,,1.9,77,1011.5
108,서울,2012-12-17,-0.4,-4.7,3.2,,3.4,65.4,1010.3
108,서울,2012-12-18,-6.8,-9.2,-4,,3.4,49.4,1015.3
108,서울,2012-12-19,-6.9,-10.4,-2.8,,2.1,45,1018.1
108,서울,2012-12-20,-3.4,-7.8,0.3,,2.4,49.1,1020.4
108,서울,2012-12-21,-0.7,-1.9,0.8,1.8,2.6,66.1,1012.2
108,서울,2012-12-22,-3,-5.9,-0.8,,2.9,67.4,1012.9
108,서울,2012-12-23,-8.9,-12.5,-5.9,0,4.4,53.9,1017.3
108,서울,2012-12-24,-8.8,-13.6,-4.5,0,1.9,52,1017.2
108,서울,2012-12-25,-8.9,-13.7,-4.6,1,3.5,50.9,1019.8
108,서울,2012-12-26,-10.8,-14.5,-7,,2.4,33.5,1024.3
108,서울,2012-12-27,-5.7,-11.3,-0.8,,1.6,47.1,1020
108,서울,2012-12-28,-0.9,-3.5,1.5,0,1.8,59.5,1014.1
108,서울,2012-12-29,-0.3,-1.9,0.6,4.1,1.9,84.1,1010.6
108,서울,2012-12-30,-8.2,-10.7,0,2.3,4,54.6,1008.5
108,서울,2012-12-31,-8.7,-11.6,-5,,2.2,45.9,1010.2
108,서울,2013-01-01,-4.7,-8.7,0,3.1,3.2,73.5,1007.6
108,서울,2013-01-02,-11.7,-15.1,-4.8,,4.2,40.8,1020.4
108,서울,2013-01-03,-13.2,-16.4,-9.3,,2.8,42.8,1026
108,서울,2013-01-04,-10.7,-14.8,-5.8,,1.8,44.3,1021.2
108,서울,2013-01-05,-7,-12.1,-1.2,,2.3,59.4,1015.4
108,서울,2013-01-06,-6.3,-9.4,-2,,1.9,59.4,1015.4
108,서울,2013-01-07,-5.1,-8.8,0.1,,1.7,53.6,1014.5
108,서울,2013-01-08,-4.6,-6.8,-0.7,,2.2,53.4,1015
108,서울,2013-01-09,-9,-10.7,-6.4,,3,38.5,1016.5
108,서울,2013-01-10,-8.3,-12.3,-3.6,,2.3,41.3,1019.9
108,서울,2013-01-11,-3.2,-7.9,1.4,0,2.3,50.5,1018.3
108,서울,2013-01-12,0,-2.7,4.2,0.1,2.5,70,1014
108,서울,2013-01-13,-0.5,-3,3.3,,1.6,65.6,1013.5
108,서울,2013-01-14,-2.1,-4.3,1.8,,2.2,61.6,1010.6
108,서울,2013-01-15,-2.1,-5.5,2,,2,57,1014.3
108,서울,2013-01-16,-2.6,-5.8,0.4,0.3,2.4,64.1,1013.3
108,서울,2013-01-17,-5.8,-8.2,-2.5,,2.8,62.9,1018.3
108,서울,2013-01-18,-4.4,-9.2,0.2,,2,51.9,1019.4
108,서울,2013-01-19,0.5,-2.5,4.6,,2,59.9,1018.3
108,서울,2013-01-20,1.6,-2,4.1,,3.1,55.8,1020
108,서울,2013-01-21,2.2,1.1,4,16.5,4.3,83.6,1010.5
108,서울,2013-01-22,3.8,2,6,0.5,2.2,74.3,1010.2
108,서울,2013-01-23,1.8,1,3.8,1.5,3.1,80.4,1008.1
108,서울,2013-01-24,-0.9,-6.7,2.4,0.1,4.3,57.6,1005.9
108,서울,2013-01-25,-9.1,-10.8,-6.5,,4.7,37.5,1011.3
108,서울,2013-01-26,-9.2,-11.9,-5.1,,3.5,37,1012.6
108,서울,2013-01-27,-7.3,-10.7,-3.9,,2.6,44.9,1014.6
108,서울,2013-01-28,-3.5,-8.9,0.2,,2.1,56,1016.1
108,서울,2013-01-29,2.2,-0.3,3.7,0,2.7,63.5,1015.8
108,서울,2013-01-30,5.4,3.5,8.5,,2.1,68.8,1018.9
108,서울,2013-01-31,7.4,3.7,11.5,0,2.9,59.5,1018.9
108,서울,2013-02-01,7.3,3.7,9.3,46.5,3.7,85.8,1007.1
108,서울,2013-02-02,-1.1,-4.5,3.7,,4.1,52.1,1016.5
108,서울,2013-02-03,-3.2,-5.8,-1.1,7.5,2.7,62.3,1014.8
108,서울,2013-02-04,-0.8,-3.3,2.5,7.4,2.6,77.1,1010.1
108,서울,2013-02-05,-0.6,-4,2.7,4.5,2.4,77,1010.8
108,서울,2013-02-06,-1.5,-3.1,0.2,2.1,3.3,75,1007.9
108,서울,2013-02-07,-11.1,-13.8,-2.6,0,5.5,42.5,1014.8
108,서울,2013-02-08,-11.5,-15.8,-6.1,,2.7,39.3,1021.2
108,서울,2013-02-09,-7.2,-12.3,-2.6,,1.8,55.5,1017.4
108,서울,2013-02-10,-4,-8.4,-0.5,1.2,2.9,56.6,1016
108,서울,2013-02-11,-5.8,-10.4,-0.9,,2.1,41.8,1020.6
108,서울,2013-02-12,-3.8,-4.8,-1.9,0,2.3,55.6,1015.2
108,서울,2013-02-13,-1.3,-6.3,2.9,,2,59.6,1016.8
108,서울,2013-02-14,1.1,-2.6,5.2,,2.3,60.1,1014
108,서울,2013-02-15,-1.2,-5.2,1.5,,3.9,48.4,1013.1
108,서울,2013-02-16,-2.6,-7,2.6,,2.1,38.8,1016.9
108,서울,2013-02-17,2.3,-2.1,5.8,0,2.5,44.5,1010.2
108,서울,2013-02-18,0.5,-2.5,3.1,,3.5,49.8,1008.2
108,서울,2013-02-19,-2.9,-7.1,0.6,,4,27.5,1014.4
108,서울,2013-02-20,-4.8,-8.7,0,,2.6,35.3,1018.5
108,서울,2013-02-21,-1.7,-5.3,2.5,0,2.5,49,1018.8
108,서울,2013-02-22,0.5,-3.1,4.3,3.9,3.1,57.1,1015
108,서울,2013-02-23,-0.9,-4.4,2.4,,3.7,45.9,1017.8
108,서울,2013-02-24,1.4,-2.4,5.3,,2.2,42.4,1018.9
108,서울,2013-02-25,3.3,-0.7,8.6,,1.7,39.4,1018
108,서울,2013-02-26,4.8,2.5,7.5,0,2.6,56.4,1010
108,서울,2013-02-27,3.4,0.8,8.8,,3,69.5,1008.7
108,서울,2013-02-28,6.7,-1.1,13.9,1,2.9,57.3,1005.5
108,서울,2013-03-01,0.8,-2.4,7.7,3,4.8,56.1,1006.3
108,서울,2013-03-02,-0.8,-4.4,3.1,,3.2,42.6,1015.8
108,서울,2013-03-03,0.4,-3.5,4.8,,2.9,50.3,1012.3
108,서울,2013-03-04,3.1,-0.7,8.9,,2.8,58.6,1010.1
108,서울,2013-03-05,3.7,-0.7,9.1,,3,51.8,1013.8
108,서울,2013-03-06,7.9,0.9,14.3,,2.2,43.1,1009.2
108,서울,2013-03-07,8,4.3,11.7,0.5,3.7,74.1,1001.2
108,서울,2013-03-08,8.5,3.8,14.1,,2.7,66,998.6
108,서울,2013-03-09,13.2,6.2,23.8,,4.3,48.8,996.5
108,서울,2013-03-10,1.2,-1.5,7.9,,5,32.5,1010.6
108,서울,2013-03-11,4.2,-2.6,12.1,,2.2,33.4,1013.8
108,서울,2013-03-12,7.5,1.6,11.7,3.5,2.1,60.4,1004.7
108,서울,2013-03-13,5.2,1.8,8.4,11.5,3.6,64.5,1003.7
108,서울,2013-03-14,4.1,0.9,9.8,,2.9,48.9,1016.5
108,서울,2013-03-15,4.6,0,10.5,,2.4,43.4,1014.9
108,서울,2013-03-16,6.3,1.6,12.7,,2.3,53.6,1013.4
108,서울,2013-03-17,8.2,3.4,15.9,7.5,2.9,57.5,1003.4
108,서울,2013-03-18,8.3,5.3,14.2,1,3.3,73,994.3
108,서울,2013-03-19,8,5.2,11.4,,2.2,61.1,1001.6
108,서울,2013-03-20,2.8,-2.5,8.5,0.1,4.3,51.9,1002.6
108,서울,2013-03-21,1.5,-4,7.2,,2.5,34.3,1007.2
108,서울,2013-03-22,3.4,0.9,6.9,,2.3,61.6,1003.2
108,서울,2013-03-23,5.4,-1.2,12.1,,2.3,39,1004.5
108,서울,2013-03-24,5.1,1.8,10.2,,3.9,47.4,1002.6
108,서울,2013-03-25,2.8,-0.7,7.8,,3.8,40.3,1007.2
108,서울,2013-03-26,4.4,-0.9,10.4,,2.5,39.9,1010.3
108,서울,2013-03-27,7.5,1.4,14.9,,2.8,30.1,1005.6
108,서울,2013-03-28,7.3,4.4,12,,2.7,42.1,1006.3
108,서울,2013-03-29,5.4,0.6,10.4,,3.4,28.6,1010.4
108,서울,2013-03-30,4.9,2.3,10.2,0.2,2.3,43.1,1011.9
108,서울,2013-03-31,6.3,1,13.2,,2.7,46.4,1012.7
108,서울,2013-04-01,9.2,3.3,13.4,0.5,2.2,44.5,1009.3
108,서울,2013-04-02,7.2,5.8,9.5,8.5,2.7,86.1,1002.7
108,서울,2013-04-03,7.9,3.9,14.1,,2.6,64,1005.7
108,서울,2013-04-04,12.6,5.6,19.8,,1.9,44.5,1006.1
108,서울,2013-04-05,14.6,10.1,19.9,,2.6,42.1,1002.5
108,서울,2013-04-06,7.5,2.5,13,14,2.9,84.4,990.7
108,서울,2013-04-07,5.1,2,9.6,1,4.4,57.3,995.8
108,서울,2013-04-08,8,2.5,13.8,1,4,55.1,1002.5
108,서울,2013-04-09,6.2,3.2,10.7,0.5,5.1,50.8,1003.2
108,서울,2013-04-10,5,1.3,8.1,1.5,4.1,49.3,1006.7
108,서울,2013-04-11,5.5,3.7,9.6,0.5,4.9,54.5,1005.4
108,서울,2013-04-12,6.9,2.2,11.9,,3.7,42.6,1007.7
108,서울,2013-04-13,11.4,3.4,17.5,,4.5,38.6,1001.3
108,서울,2013-04-14,8.3,4.2,12.2,3.5,4.7,40.4,998.1
108,서울,2013-04-15,7.5,2.6,12.5,,2,31.5,1000.1
108,서울,2013-04-16,13.2,8.6,19.1,,4.4,54.5,993.9
108,서울,2013-04-17,14.8,10.3,20.6,,2.9,62.3,997.7
108,서울,2013-04-18,12.3,9,16.3,,4,37.4,1001.1
108,서울,2013-04-19,9.8,5.1,15,,3.2,27,1007.1
108,서울,2013-04-20,6.6,4,10.1,9.5,2.3,70.8,1006.5
108,서울,2013-04-21,9,4.2,15.3,,3.3,58.8,1008.3
108,서울,2013-04-22,11.4,5.6,17.2,,2.5,43.8,1011.2
108,서울,2013-04-23,11.2,9.7,14.8,5.5,2.7,59.3,1004.7
108,서울,2013-04-24,12.3,8.3,18,0.1,3.7,67,999.2
108,서울,2013-04-25,9.3,7.9,13.8,4.5,3.3,78.9,998.3
108,서울,2013-04-26,11.7,6.9,16.3,0.1,3.6,55,999.7
108,서울,2013-04-27,12.8,8.2,18.5,,2.8,51.4,1006.3
108,서울,2013-04-28,16,10.3,21.6,,3.8,51,1006.5
108,서울,2013-04-29,13.5,9,17.7,21,4.5,67.6,1000.9
108,서울,2013-04-30,13.4,7.7,19.5,,3.5,48.8,998.5
108,서울,2013-05-01,13.2,8.7,18.6,1,3.3,52.4,1000.2
108,서울,2013-05-02,12.4,9,17.1,1,2.5,67.1,1001.9
108,서울,2013-05-03,12.6,9,18.2,0,3.2,64.8,1005
108,서울,2013-05-04,13.9,9.3,19.6,,3.1,58.1,1008.4
108,서울,2013-05-05,14.3,9.2,20.6,,3.4,51.8,1010.3
108,서울,2013-05-06,14.6,7.9,21.3,,3,54,1007.9
108,서울,2013-05-07,18.7,11.9,26.7,,2.7,41.4,1009.5
108,서울,2013-05-08,19.4,12.7,26.2,,2.7,33.6,1008.9
108,서울,2013-05-09,18.1,14.7,23,2.5,2.1,55.3,1002.7
108,서울,2013-05-10,14,10.4,16.1,22,3.6,89.3,992.7
108,서울,2013-05-11,17.9,11,24.8,,3.5,55.5,994
108,서울,2013-05-12,19.1,16.4,22.5,1,4,61.3,994.7
108,서울,2013-05-13,21.6,17.7,26.8,,3.5,45,1000.6
108,서울,2013-05-14,20.2,17,25.3,,2.9,46.9,1001.9
108,서울,2013-05-15,19.4,15.6,24.4,,3.3,57,1002.7
108,서울,2013-05-16,22,15.3,28.3,,4.2,33.3,1006.8
108,서울,2013-05-17,20.2,15.7,26.6,,3,36.6,1005.7
108,서울,2013-05-18,17.7,13.7,22.3,14.5,2.2,62.8,999
108,서울,2013-05-19,16.6,13.6,21.5,19.5,3.1,80.9,989
108,서울,2013-05-20,14.4,12.1,18.5,,3.2,76,993.8
108,서울,2013-05-21,17.7,10.2,24.6,,2,43.3,997.4
108,서울,2013-05-22,19.7,13.9,25.9,,2,49.4,1000.7
108,서울,2013-05-23,22.1,15.4,30.2,,2.1,59.3,1002.9
108,서울,2013-05-24,21.3,15.7,27.5,,2.6,58.9,1003.8
108,서울,2013-05-25,24.7,18.2,31.8,,2,49.6,1003.6
108,서울,2013-05-26,23.9,20.8,28.4,,2.5,45.9,1005.6
108,서울,2013-05-27,19.7,17.7,22.6,56.5,3.5,80.4,999.6
108,서울,2013-05-28,18.9,17.6,20.9,11.5,2.8,89.1,995.2
108,서울,2013-05-29,16.1,14.9,18.1,2.5,3,87.8,998.7
108,서울,2013-05-30,19.2,14.3,25,,2.7,57.9,1002.4
108,서울,2013-05-31,21.3,13.9,27.8,,2.2,46.6,1000
108,서울,2013-06-01,21.7,17.4,27.9,,2.2,44.3,997.2
108,서울,2013-06-02,23.5,16.3,30.8,,2,48.6,997.1
108,서울,2013-06-03,21.3,18.4,26.7,,2.9,59,1001.8
108,서울,2013-06-04,22.8,17.5,28.4,0.2,2,54.3,1006.2
108,서울,2013-06-05,24.8,19.1,30.4,,2,51.8,1006.5
108,서울,2013-06-06,25,21.7,30,,2.1,55.9,1004.4
108,서울,2013-06-07,25.7,20.7,31.1,,2.2,50.9,1001.6
108,서울,2013-06-08,26.4,21,31.2,,1.9,48.5,998.9
108,서울,2013-06-09,27.4,22.3,32.4,,2.2,38.3,997.2
108,서울,2013-06-10,27.5,21.6,32.2,,2.3,35.5,996.9
